,UNITID,XUGPO9_N_1617,UGPO9_N_1617,XUGPO9_T_1617,UGPO9_T_1617,XUGPO9_A_1617,UGPO9_A_1617,XGPO9_N_1617,GPO9_N_1617,XGPO9_T_1617,GPO9_T_1617,XGPO9_A_1617,GPO9_A_1617,XPO9_N_1617,PO9_N_1617,XPO9_T_1617,PO9_T_1617,XPO9_A_1617,PO9_A_1617,XUGDOD_N_1617,UGDOD_N_1617,XUGDOD_T_1617,UGDOD_T_1617,XUGDOD_A_1617,UGDOD_A_1617,XGDOD_N_1617,GDOD_N_1617,XGDOD_T_1617,GDOD_T_1617,XGDOD_A_1617,GDOD_A_1617,XDOD_N_1617,DOD_N_1617,XDOD_T_1617,DOD_T_1617,XDOD_A_1617,DOD_A   _1617,XUGPO9_N_1415,UGPO9_N_1415,XUGPO9_T_1415,UGPO9_T_1415,XUGPO9_A_1415,UGPO9_A_1415,XGPO9_N_1415,GPO9_N_1415,XGPO9_T_1415,GPO9_T_1415,XGPO9_A_1415,GPO9_A_1415,XPO9_N_1415,PO9_N_1415,XPO9_T_1415,PO9_T_1415,XPO9_A_1415,PO9_A_1415,XUGDOD_N_1415,UGDOD_N_1415,XUGDOD_T_1415,UGDOD_T_1415,XUGDOD_A_1415,UGDOD_A_1415,XGDOD_N_1415,GDOD_N_1415,XGDOD_T_1415,GDOD_T_1415,XGDOD_A_1415,GDOD_A_1415,XDOD_N_1415,DOD_N_1415,XDOD_T_1415,DOD_T_1415,XDOD_A_1415,DOD_A   _1415,XUGPO9_N_1516,UGPO9_N_1516,XUGPO9_T_1516,UGPO9_T_1516,XUGPO9_A_1516,UGPO9_A_1516,XGPO9_N_1516,GPO9_N_1516,XGPO9_T_1516,GPO9_T_1516,XGPO9_A_1516,GPO9_A_1516,XPO9_N_1516,PO9_N_1516,XPO9_T_1516,PO9_T_1516,XPO9_A_1516,PO9_A_1516,XUGDOD_N_1516,UGDOD_N_1516,XUGDOD_T_1516,UGDOD_T_1516,XUGDOD_A_1516,UGDOD_A_1516,XGDOD_N_1516,GDOD_N_1516,XGDOD_T_1516,GDOD_T_1516,XGDOD_A_1516,GDOD_A_1516,XDOD_N_1516,DOD_N_1516,XDOD_T_1516,DOD_T_1516,XDOD_A_1516,DOD_A   _1516
6012,479248,R,1.0,R,5640.0,R,5640.0,A,,A,,A,,R,1.0,R,5640.0,R,5640.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6013,479424,R,1.0,R,6500.0,R,6500.0,A,,A,,A,,R,1.0,R,6500.0,R,6500.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,5.0,R,24565.0,R,4913.0,A,,A,,A,,R,5.0,R,24565.0,R,4913.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6014,479956,R,578.0,R,3122911.0,R,5403.0,R,457.0,R,2097496.0,R,4590.0,R,1035.0,R,5220407.0,R,5044.0,R,786.0,R,1094010.0,R,1392.0,R,191.0,R,211616.0,R,1108.0,R,977.0,R,1305626.0,R,1336.0,R,416.0,R,4579871.0,R,11009.0,R,337.0,R,3352173.0,R,9947.0,R,753.0,R,7932044.0,R,10534.0,R,297.0,R,789876.0,R,2660.0,R,141.0,R,526428.0,R,3734.0,R,438.0,R,1316304.0,R,3005.0,R,523.0,R,5497118.0,R,10511.0,R,407.0,R,3927181.0,R,9649.0,R,930.0,R,9424299.0,R,10134.0,R,383.0,R,1004427.0,R,2623.0,R,147.0,R,540948.0,R,3680.0,R,530.0,R,1545375.0,R,2916.0
6015,479965,R,1.0,R,21085.0,R,21085.0,A,,A,,A,,R,1.0,R,21085.0,R,21085.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,21085.0,R,21085.0,A,,A,,A,,R,1.0,R,21085.0,R,21085.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6016,479974,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,13825.0,R,13825.0,A,,A,,A,,R,1.0,R,13825.0,R,13825.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6017,479983,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6018,479992,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6019,480000,R,2.0,R,30000.0,R,15000.0,A,,A,,A,,R,2.0,R,30000.0,R,15000.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,2.0,R,18912.0,R,9456.0,A,,A,,A,,R,2.0,R,18912.0,R,9456.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6020,480019,R,40.0,R,331834.0,R,8296.0,A,,A,,A,,R,40.0,R,331834.0,R,8296.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,53.0,R,299216.0,R,5646.0,A,,A,,A,,R,53.0,R,299216.0,R,5646.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,52.0,R,408365.0,R,7853.0,A,,A,,A,,R,52.0,R,408365.0,R,7853.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6021,480028,R,45.0,R,514304.0,R,11429.0,A,,A,,A,,R,45.0,R,514304.0,R,11429.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,22.0,R,139360.0,R,6335.0,A,,A,,A,,R,22.0,R,139360.0,R,6335.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,22.0,R,368750.0,R,16761.0,A,,A,,A,,R,22.0,R,368750.0,R,16761.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6022,480037,R,339.0,R,6340534.0,R,18704.0,A,,A,,A,,R,339.0,R,6340534.0,R,18704.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,300.0,R,5307088.0,R,17690.0,A,,A,,A,,R,300.0,R,5307088.0,R,17690.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,86.0,R,1555997.0,R,18093.0,A,,A,,A,,R,86.0,R,1555997.0,R,18093.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6023,480064,R,28.0,R,169556.0,R,6056.0,R,3.0,R,14565.0,R,4855.0,R,31.0,R,184121.0,R,5939.0,R,4.0,R,15715.0,R,3929.0,R,0.0,R,0.0,A,,R,4.0,R,15715.0,R,3929.0,R,40.0,R,341433.0,R,8536.0,R,0.0,R,0.0,A,,R,40.0,R,341433.0,R,8536.0,R,5.0,R,12870.0,R,2574.0,R,0.0,R,0.0,A,,R,5.0,R,12870.0,R,2574.0,R,32.0,R,218369.0,R,6824.0,R,2.0,R,8952.0,R,4476.0,R,34.0,R,227321.0,R,6686.0,R,4.0,R,9570.0,R,2393.0,R,0.0,R,0.0,A,,R,4.0,R,9570.0,R,2393.0
6024,480073,R,80.0,R,524766.0,R,6560.0,R,6.0,R,96019.0,R,16003.0,R,86.0,R,620785.0,R,7218.0,R,1.0,R,1320.0,R,1320.0,R,0.0,R,0.0,A,,R,1.0,R,1320.0,R,1320.0,R,91.0,R,1093796.0,R,12020.0,R,3.0,R,26663.0,R,8888.0,R,94.0,R,1120459.0,R,11920.0,R,6.0,R,10252.0,R,1709.0,R,0.0,R,0.0,A,,R,6.0,R,10252.0,R,1709.0,R,71.0,R,1426691.0,R,20094.0,R,7.0,R,91625.0,R,13089.0,R,78.0,R,1518316.0,R,19466.0,R,2.0,R,5940.0,R,2970.0,R,0.0,R,0.0,A,,R,2.0,R,5940.0,R,2970.0
6025,480082,R,11.0,R,175210.0,R,15928.0,R,2.0,R,40478.0,R,20239.0,R,13.0,R,215688.0,R,16591.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,16.0,R,133160.0,R,8323.0,R,2.0,R,30293.0,R,15147.0,R,18.0,R,163453.0,R,9081.0,R,1.0,R,2000.0,R,2000.0,R,0.0,R,0.0,A,,R,1.0,R,2000.0,R,2000.0,R,11.0,R,145683.0,R,13244.0,R,1.0,R,9145.0,R,9145.0,R,12.0,R,154828.0,R,12902.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
6026,480091,R,113.0,R,1275965.0,R,11292.0,A,,A,,A,,R,113.0,R,1275965.0,R,11292.0,R,6.0,R,14402.0,R,2400.0,A,,A,,A,,R,6.0,R,14402.0,R,2400.0,R,102.0,R,1239899.0,R,12156.0,A,,A,,A,,R,102.0,R,1239899.0,R,12156.0,R,13.0,R,21342.0,R,1642.0,A,,A,,A,,R,13.0,R,21342.0,R,1642.0,R,106.0,R,1328813.0,R,12536.0,A,,A,,A,,R,106.0,R,1328813.0,R,12536.0,R,8.0,R,21438.0,R,2680.0,A,,A,,A,,R,8.0,R,21438.0,R,2680.0
6027,480107,R,25.0,R,308009.0,R,12320.0,A,,A,,A,,R,25.0,R,308009.0,R,12320.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,9.0,R,106609.0,R,11845.0,A,,A,,A,,R,9.0,R,106609.0,R,11845.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,30.0,R,252331.0,R,8411.0,A,,A,,A,,R,30.0,R,252331.0,R,8411.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6028,480125,R,22.0,R,243031.0,R,11047.0,A,,A,,A,,R,22.0,R,243031.0,R,11047.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,17.0,R,142237.0,R,8367.0,A,,A,,A,,R,17.0,R,142237.0,R,8367.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,13.0,R,144091.0,R,11084.0,A,,A,,A,,R,13.0,R,144091.0,R,11084.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6029,480134,R,31.0,R,201089.0,R,6487.0,R,13.0,R,89741.0,R,6903.0,R,44.0,R,290830.0,R,6610.0,R,3.0,R,3250.0,R,1083.0,R,0.0,R,0.0,A,,R,3.0,R,3250.0,R,1083.0,R,32.0,R,266118.0,R,8316.0,R,5.0,R,22329.0,R,4466.0,R,37.0,R,288447.0,R,7796.0,R,3.0,R,5250.0,R,1750.0,R,1.0,R,1500.0,R,1500.0,R,4.0,R,6750.0,R,1688.0,R,35.0,R,242813.0,R,6938.0,R,11.0,R,105602.0,R,9600.0,R,46.0,R,348415.0,R,7574.0,R,2.0,R,5935.0,R,2968.0,R,1.0,R,1500.0,R,1500.0,R,3.0,R,7435.0,R,2478.0
6030,480161,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6031,480170,R,1.0,R,500.0,R,500.0,A,,A,,A,,R,1.0,R,500.0,R,500.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,19600.0,R,19600.0,A,,A,,A,,R,1.0,R,19600.0,R,19600.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6032,480189,R,36.0,R,425222.0,R,11812.0,A,,A,,A,,R,36.0,R,425222.0,R,11812.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,25.0,R,355286.0,R,14211.0,A,,A,,A,,R,25.0,R,355286.0,R,14211.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,28.0,R,383987.0,R,13714.0,A,,A,,A,,R,28.0,R,383987.0,R,13714.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6033,480198,R,19.0,R,134297.0,R,7068.0,R,18.0,R,134297.0,R,7461.0,R,37.0,R,268594.0,R,7259.0,R,1.0,R,1750.0,R,1750.0,R,0.0,R,0.0,A,,R,1.0,R,1750.0,R,1750.0,R,21.0,R,185968.0,R,8856.0,R,3.0,R,31971.0,R,10657.0,R,24.0,R,217939.0,R,9081.0,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,39.0,R,273495.0,R,7013.0,R,6.0,R,55238.0,R,9206.0,R,45.0,R,328733.0,R,7305.0,R,2.0,R,6750.0,R,3375.0,R,0.0,R,0.0,A,,R,2.0,R,6750.0,R,3375.0
6034,480204,R,47.0,R,616241.0,R,13112.0,A,,A,,A,,R,47.0,R,616241.0,R,13112.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,46.0,R,651961.0,R,14173.0,A,,A,,A,,R,46.0,R,651961.0,R,14173.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,51.0,R,837430.0,R,16420.0,A,,A,,A,,R,51.0,R,837430.0,R,16420.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6035,480301,A,,A,,A,,R,9.0,R,207696.0,R,23077.0,R,9.0,R,207696.0,R,23077.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,20.0,R,335710.0,R,16786.0,R,20.0,R,335710.0,R,16786.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,19.0,R,284693.0,R,14984.0,R,19.0,R,284693.0,R,14984.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
6036,480310,R,6.0,R,90933.0,R,15156.0,A,,A,,A,,R,6.0,R,90933.0,R,15156.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,4.0,R,27727.0,R,6932.0,A,,A,,A,,R,4.0,R,27727.0,R,6932.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,6.0,R,76043.0,R,12674.0,A,,A,,A,,R,6.0,R,76043.0,R,12674.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6037,480329,R,11.0,R,115511.0,R,10501.0,A,,A,,A,,R,11.0,R,115511.0,R,10501.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,5032.0,R,5032.0,A,,A,,A,,R,1.0,R,5032.0,R,5032.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,9.0,R,74464.0,R,8274.0,A,,A,,A,,R,9.0,R,74464.0,R,8274.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6038,480347,R,4.0,R,31656.0,R,7914.0,A,,A,,A,,R,4.0,R,31656.0,R,7914.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,3734.0,R,3734.0,A,,A,,A,,R,1.0,R,3734.0,R,3734.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,34937.0,R,11646.0,A,,A,,A,,R,3.0,R,34937.0,R,11646.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6039,480471,R,2.0,R,17333.0,R,8667.0,A,,A,,A,,R,2.0,R,17333.0,R,8667.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6040,480499,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
6041,480514,R,36.0,R,400219.0,R,11117.0,A,,A,,A,,R,36.0,R,400219.0,R,11117.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,33.0,R,293505.0,R,8894.0,A,,A,,A,,R,33.0,R,293505.0,R,8894.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,35.0,R,448642.0,R,12818.0,A,,A,,A,,R,35.0,R,448642.0,R,12818.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6042,480523,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,2.0,R,17989.0,R,8995.0,A,,A,,A,,R,2.0,R,17989.0,R,8995.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,3.0,R,47220.0,R,15740.0,A,,A,,A,,R,3.0,R,47220.0,R,15740.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6043,480532,R,1.0,R,15477.0,R,15477.0,A,,A,,A,,R,1.0,R,15477.0,R,15477.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,4.0,R,47320.0,R,11830.0,A,,A,,A,,R,4.0,R,47320.0,R,11830.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6044,480550,R,2.0,R,11805.0,R,5903.0,A,,A,,A,,R,2.0,R,11805.0,R,5903.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,944.0,R,944.0,A,,A,,A,,R,1.0,R,944.0,R,944.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,15740.0,R,15740.0,A,,A,,A,,R,1.0,R,15740.0,R,15740.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6045,480569,R,389.0,R,2664569.0,R,6850.0,R,198.0,R,1387232.0,R,7006.0,R,587.0,R,4051801.0,R,6903.0,R,279.0,R,665365.0,R,2385.0,R,76.0,R,221450.0,R,2914.0,R,355.0,R,886815.0,R,2498.0,R,333.0,R,2050744.0,R,6158.0,R,199.0,R,1335739.0,R,6712.0,R,532.0,R,3386483.0,R,6366.0,R,276.0,R,645618.0,R,2339.0,R,77.0,R,166861.0,R,2167.0,R,353.0,R,812479.0,R,2302.0,R,370.0,R,2494431.0,R,6742.0,R,198.0,R,1364338.0,R,6891.0,R,568.0,R,3858769.0,R,6794.0,R,308.0,R,729207.0,R,2368.0,R,69.0,R,198313.0,R,2874.0,R,377.0,R,927520.0,R,2460.0
6046,480657,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
6047,480693,R,1.0,R,435.0,R,435.0,A,,A,,A,,R,1.0,R,435.0,R,435.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6048,480727,R,1.0,R,10985.0,R,10985.0,A,,A,,A,,R,1.0,R,10985.0,R,10985.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,21085.0,R,21085.0,A,,A,,A,,R,1.0,R,21085.0,R,21085.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6049,480736,R,1.0,R,18000.0,R,18000.0,A,,A,,A,,R,1.0,R,18000.0,R,18000.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,18000.0,R,18000.0,A,,A,,A,,R,1.0,R,18000.0,R,18000.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6050,480781,R,6.0,R,36135.0,R,6023.0,R,3.0,R,19091.0,R,6364.0,R,9.0,R,55226.0,R,6136.0,R,2.0,R,2500.0,R,1250.0,R,0.0,R,0.0,A,,R,2.0,R,2500.0,R,1250.0,R,9.0,R,24478.0,R,2720.0,R,1.0,R,5900.0,R,5900.0,R,10.0,R,30378.0,R,3038.0,R,0.0,R,0.0,A,,R,1.0,R,3750.0,R,3750.0,R,1.0,R,3750.0,R,3750.0,R,5.0,R,22875.0,R,4575.0,R,7.0,R,53933.0,R,7705.0,R,12.0,R,76808.0,R,6401.0,R,3.0,R,5250.0,R,1750.0,R,0.0,R,0.0,A,,R,3.0,R,5250.0,R,1750.0
6051,480790,A,,A,,A,,R,6.0,R,94119.0,R,15687.0,R,6.0,R,94119.0,R,15687.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,3.0,R,88984.0,R,29661.0,R,3.0,R,88984.0,R,29661.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,5.0,R,166130.0,R,33226.0,R,5.0,R,166130.0,R,33226.0,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,
6052,480815,R,17.0,R,184990.0,R,10882.0,A,,A,,A,,R,17.0,R,184990.0,R,10882.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,9.0,R,104864.0,R,11652.0,A,,A,,A,,R,9.0,R,104864.0,R,11652.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,19.0,R,116950.0,R,6155.0,A,,A,,A,,R,19.0,R,116950.0,R,6155.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6053,480824,R,10.0,R,115149.0,R,11515.0,A,,A,,A,,R,10.0,R,115149.0,R,11515.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,4.0,R,42458.0,R,10615.0,A,,A,,A,,R,4.0,R,42458.0,R,10615.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,8.0,R,10676.0,R,1335.0,A,,A,,A,,R,8.0,R,10676.0,R,1335.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6054,480833,R,43.0,R,424440.0,R,9871.0,A,,A,,A,,R,43.0,R,424440.0,R,9871.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,24.0,R,256197.0,R,10675.0,A,,A,,A,,R,24.0,R,256197.0,R,10675.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,51.0,R,111211.0,R,2181.0,A,,A,,A,,R,51.0,R,111211.0,R,2181.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6055,480842,R,1.0,R,9376.0,R,9376.0,A,,A,,A,,R,1.0,R,9376.0,R,9376.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,13650.0,R,13650.0,A,,A,,A,,R,1.0,R,13650.0,R,13650.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,1.0,R,13650.0,R,13650.0,A,,A,,A,,R,1.0,R,13650.0,R,13650.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
6056,480851,R,4.0,R,12140.0,R,3035.0,A,,A,,A,,R,4.0,R,12140.0,R,3035.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,,R,4.0,R,43077.0,R,10769.0,A,,A,,A,,R,4.0,R,43077.0,R,10769.0,R,0.0,R,0.0,A,,A,,A,,A,,R,0.0,R,0.0,A,
